date,bus,rail,total_rides
2017-11-12,341066,303087,644153
2017-11-29,850702,761131,1611833
2017-11-15,826138,770507,1596645
2017-11-04,450968,393884,844852
2017-11-08,875619,796870,1672489
2017-11-14,862352,781533,1643885
2017-11-19,359562,330196,689758
2017-11-25,425522,369396,794918
2017-11-24,503847,415069,918916
2017-11-21,825182,745801,1570983
2017-11-28,847910,753208,1601118
2017-11-10,741017,721331,1462348
2017-11-05,359176,312232,671408
2017-11-01,881053,780670,1661723
2017-11-22,677643,620904,1298547
2017-11-03,815500,755771,1571271
2017-11-18,426814,429256,856070
2017-11-30,850783,772769,1623552
2017-11-13,846572,758107,1604679
2017-11-06,866671,772803,1639474
2017-11-27,839274,726945,1566219
2017-11-20,840370,747181,1587551
2017-11-16,831869,773696,1605565
2017-11-09,860819,800535,1661354
2017-11-07,871211,785554,1656765
2017-11-26,336930,290753,627683
2017-11-23,263654,208426,472080
2017-11-11,461927,427100,889027
2017-12-09,439827,405822,845649
2017-12-07,794129,741934,1536063
2017-12-26,398823,327742,726565
2017-12-29,552051,466865,1018916
2017-12-20,798144,683898,1482042
2017-12-13,800995,715178,1516173
2017-12-31,274143,235949,510092
2017-12-03,378519,338558,717077
2017-12-10,336156,295505,631661
2017-12-05,822703,737397,1560100
2017-12-17,351260,296372,647632
2017-12-06,829498,742215,1571713
2017-12-16,484468,419897,904365
2017-12-08,805911,739840,1545751
2017-12-21,769444,659956,1429400
2017-12-04,855387,739950,1595337
2017-12-19,812618,697684,1510302
2017-12-24,275937,205801,481738
2017-12-30,335207,276381,611588
2017-12-27,466856,416016,882872
2017-12-02,511676,461699,973375
2017-12-15,780679,700482,1481161
2017-12-25,164256,118654,282910
2017-12-22,727262,586190,1313452
2017-12-11,807879,706163,1514042
2017-12-14,790977,722667,1513644
2017-12-18,784151,675289,1459440
2017-12-12,783312,709949,1493261
2017-12-01,890982,785058,1676040
2017-12-28,509850,456611,966461
2017-12-23,438917,324065,762982
2018-03-01,807973,724095,1532068
2018-02-04,279353,232906,512259
2018-03-19,807848,709194,1517042
2018-03-31,428294,349132,777426
2018-01-01,199845,195520,395365
2018-03-20,808168,710058,1518226
2018-03-11,339755,286948,626703
2018-02-20,786356,718493,1504849
2018-02-21,831241,740388,1571629
2018-01-02,507648,514174,1021822
2018-01-10,783008,695123,1478131
2018-03-08,813217,734447,1547664
2018-02-03,435554,344309,779863
2018-01-09,780104,684704,1464808
2018-01-31,815252,729419,1544671
2018-03-13,808848,731938,1540786
2018-01-03,598578,587740,1186318
2018-01-17,787021,713680,1500701
2018-02-06,783522,708071,1491593
2018-02-13,832686,743502,1576188
2018-03-16,808945,738857,1547802
2018-03-10,471143,394014,865157
2018-01-19,784287,701290,1485577
2018-03-28,719691,695373,1415064
2018-02-08,782384,727764,1510148
2018-01-20,438286,449322,887608
2018-03-18,361391,320742,682133
2018-01-06,372807,292077,664884
2018-01-22,781955,711848,1493803
2018-02-14,846174,756475,1602649
2018-03-29,692129,686014,1378143
2018-03-24,424609,389468,814077
2018-03-27,688138,684664,1372802
2018-03-12,798061,715220,1513281
2018-03-07,829608,731992,1561600
2018-02-11,294675,260148,554823
2018-02-24,461537,387230,848767
2018-03-02,838965,719445,1558410
2018-03-30,672341,608535,1280876
2018-03-17,471682,607823,1079505
2018-02-27,846696,743269,1589965
2018-01-14,291206,245376,536582
2018-02-09,480347,490054,970401
2018-02-26,825842,718649,1544491
2018-02-17,438472,383764,822236
2018-01-15,463868,419604,883472
2018-02-28,837820,736868,1574688
2018-03-09,806152,712092,1518244
2018-01-12,730031,643915,1373946
2018-01-27,455974,384419,840393
2018-03-06,818087,723274,1541361
2018-01-04,594414,591081,1185495
2018-01-26,806770,722671,1529441
2018-02-25,347690,292093,639783
2018-02-15,819948,746521,1566469
2018-01-13,392644,323263,715907
2018-03-05,793241,686228,1479469
2018-03-04,360783,288394,649177
2018-02-22,833819,743449,1577268
2018-02-12,771383,692183,1463566
2018-03-22,807829,722634,1530463
2018-01-25,813348,743858,1557206
2018-01-11,774197,695496,1469693
2018-03-15,829652,754110,1583762
2018-02-19,569983,523621,1093604
2018-01-24,808026,732420,1540446
2018-03-26,685230,660176,1345406
2018-03-14,834401,747391,1581792
2018-02-23,820477,720769,1541246
2018-03-03,489631,400158,889789
2018-01-08,755777,664263,1420040
2018-03-21,815911,715243,1531154
2018-01-07,284438,226604,511042
2018-01-16,779194,710906,1490100
2018-02-10,399759,351548,751307
2018-03-23,789868,699928,1489796
2018-01-28,320779,268995,589774
2018-02-16,803410,725091,1528501
2018-01-30,801986,723334,1525320
2018-02-01,824632,724399,1549031
2018-02-02,706351,657689,1364040
2018-02-05,734272,675368,1409640
2018-02-07,790600,714000,1504600
2018-01-18,788150,720369,1508519
2018-01-23,795146,733662,1528808
2018-01-05,597163,572525,1169688
2018-01-21,316648,259818,576466
2018-02-18,345438,299983,645421
2018-03-25,331496,306710,638206
2018-01-29,774310,699889,1474199
2018-04-24,826998,743776,1570774
2018-06-22,669210,689577,1358787
2018-06-30,473766,468103,941869
2018-04-26,837802,777534,1615336
2018-04-09,773663,708735,1482398
2018-06-10,332042,339387,671429
2018-05-11,788585,744337,1532922
2018-05-26,474011,472471,946482
2018-04-27,812960,752386,1565346
2018-04-19,774579,749646,1524225
2018-05-30,793348,716886,1510234
2018-04-13,729175,716600,1445775
2018-05-02,834718,752143,1586861
2018-05-06,359516,315030,674546
2018-06-17,351730,324959,676689
2018-05-22,819740,762899,1582639
2018-06-20,741682,763084,1504766
2018-04-14,417189,374923,792112
2018-04-02,782016,688114,1470130
2018-06-02,496149,437154,933303
2018-06-29,748648,755938,1504586
2018-05-18,784606,717590,1502196
2018-06-11,781557,724255,1505812
2018-04-10,798350,748682,1547032
2018-04-22,348195,294515,642710
2018-04-01,305848,238356,544204
2018-05-09,803570,756378,1559948
2018-05-21,709633,669968,1379601
2018-05-10,838748,762718,1601466
2018-05-12,440554,392468,833022
2018-05-28,364119,325534,689653
2018-04-08,335409,283411,618820
2018-04-29,354456,327855,682311
2018-06-15,775628,735211,1510839
2018-04-15,300857,258277,559134
2018-05-08,841014,781451,1622465
2018-05-31,819988,753062,1573050
2018-06-21,628563,683599,1312162
2018-06-26,714896,717661,1432557
2018-04-25,838143,748866,1587009
2018-05-29,797433,716137,1513570
2018-05-19,461266,408091,869357
2018-06-16,472932,441274,914206
2018-06-18,742447,722983,1465430
2018-06-23,487366,452638,940004
2018-04-23,810268,712596,1522864
2018-04-17,830925,759128,1590053
2018-05-05,506199,443358,949557
2018-05-04,830802,736342,1567144
2018-06-14,795923,754502,1550425
2018-06-13,783799,759987,1543786
2018-06-06,820198,778486,1598684
2018-06-07,821694,798516,1620210
2018-04-04,823619,738079,1561698
2018-06-12,807427,750111,1557538
2018-06-08,779201,766692,1545893
2018-04-16,773294,704714,1478008
2018-04-12,836193,775422,1611615
2018-04-06,792532,721169,1513701
2018-05-15,809607,728488,1538095
2018-04-05,817204,753661,1570865
2018-06-24,382787,515034,897821
2018-04-21,455577,392721,848298
2018-06-04,820746,726476,1547222
2018-06-28,751395,758891,1510286
2018-05-07,821267,742969,1564236
2018-04-03,816056,720417,1536473
2018-06-03,383320,342776,726096
2018-05-24,813320,757935,1571255
2018-05-16,824209,733303,1557512
2018-05-27,382202,375810,758012
2018-05-14,742924,686671,1429595
2018-05-01,876677,777780,1654457
2018-05-17,807735,743467,1551202
2018-04-18,783296,728207,1511503
2018-06-01,851045,773824,1624869
2018-04-30,817980,746550,1564530
2018-05-20,321817,288853,610670
2018-05-23,827983,774273,1602256
2018-04-07,466492,404650,871142
2018-06-25,730834,709948,1440782
2018-05-25,797393,730669,1528062
2018-06-27,734332,744015,1478347
2018-06-05,826465,778366,1604831
2018-05-03,840135,744199,1584334
2018-04-11,849255,770269,1619524
2018-04-28,480130,426851,906981
2018-06-09,464236,475218,939454
2018-06-19,779092,768531,1547623
2018-05-13,335726,306051,641777
2018-04-20,812450,735681,1548131
2018-07-01,353385,329670,683055
2018-07-02,734869,678249,1413118
2018-07-03,771705,716848,1488553
2018-07-04,384885,366963,751848
2018-07-05,652746,615715,1268461
2018-07-06,720068,699130,1419198
2018-07-07,485369,439367,924736
2018-07-08,376335,346489,722824
2018-07-09,742452,704612,1447064
2018-07-10,766160,742163,1508323
2018-07-11,772083,765257,1537340
2018-07-12,755211,766466,1521677
2018-07-13,753196,784018,1537214
2018-07-14,471688,455259,926947
2018-07-15,380142,378006,758148
2018-07-16,731999,700335,1432334
2018-07-17,768143,739651,1507794
2018-07-18,770336,745511,1515847
2018-07-19,765291,780813,1546104
2018-07-20,721413,762815,1484228
2018-07-21,469280,483657,952937
2018-07-22,339813,357484,697297
2018-07-23,742296,746950,1489246
2018-07-24,766503,775343,1541846
2018-07-25,763505,768014,1531519
2018-07-26,758033,781151,1539184
2018-07-27,729506,741794,1471300
2018-07-28,484064,453186,937250
2018-07-29,374591,354824,729415
2018-07-30,718899,721661,1440560
2018-07-31,733107,729861,1462968
2018-08-01,778530,757280,1535810
2018-08-02,743458,861954,1605412
2018-08-03,765341,831628,1596969
2018-08-04,480664,521622,1002286
2018-08-05,368543,423810,792353
2018-08-06,688147,687412,1375559
2018-08-07,710000,702495,1412495
2018-08-08,737497,726837,1464334
2018-08-09,725134,727089,1452223
2018-08-10,728844,757214,1486058
2018-08-11,498035,485775,983810
2018-08-12,372421,371962,744383
2018-08-13,705028,681926,1386954
2018-08-14,722447,739143,1461590
2018-08-15,710743,720004,1430747
2018-08-16,720279,712077,1432356
2018-08-17,702584,697625,1400209
2018-08-18,493509,469340,962849
2018-08-19,380140,357318,737458
2018-08-20,668029,672736,1340765
2018-08-21,714668,705759,1420427
2018-08-22,747818,711067,1458885
2018-08-23,751380,748147,1499527
2018-08-24,692290,698828,1391118
2018-08-25,472537,437488,910025
2018-08-26,358918,344736,703654
2018-08-27,751100,740835,1491935
2018-08-28,751236,764285,1515521
2018-08-29,752668,767691,1520359
2018-08-30,776906,780357,1557263
2018-08-31,773345,726643,1499988
2018-09-01,457556,415563,873119
2018-09-02,393446,368715,762161
2018-09-03,330488,293772,624260
2018-09-04,864262,756397,1620659
2018-09-05,854763,785143,1639906
2018-09-06,819596,786139,1605735
2018-09-07,814560,796057,1610617
2018-09-08,486855,460892,947747
2018-09-09,361946,329445,691391
2018-09-10,844530,792245,1636775
2018-09-11,861007,818737,1679744
2018-09-12,865443,835997,1701440
2018-09-13,851071,821484,1672555
2018-09-14,841332,833730,1675062
2018-09-15,498240,505429,1003669
2018-09-16,375988,375547,751535
2018-09-17,839178,794968,1634146
2018-09-18,846003,796654,1642657
2018-09-19,844257,786851,1631108
2018-09-20,840571,812664,1653235
2018-09-21,829287,806274,1635561
2018-09-22,497023,464531,961554
2018-09-23,373382,331323,704705
2018-09-24,829917,806181,1636098
2018-09-25,843206,813982,1657188
2018-09-26,868419,838474,1706893
2018-09-27,858664,847133,1705797
2018-09-28,824823,816264,1641087
2018-09-29,492591,500479,993070
2018-09-30,365436,362732,728168
2018-10-01,878697,808415,1687112
2018-10-02,870588,824655,1695243
2018-10-03,910415,829500,1739915
2018-10-04,875646,845234,1720880
2018-10-05,798129,781321,1579450
2018-10-06,471199,466775,937974
2018-10-07,325617,510071,835688
2018-10-08,700116,719617,1419733
2018-10-09,882871,813161,1696032
2018-10-10,831398,794576,1625974
2018-10-11,860410,817569,1677979
2018-10-12,824598,776261,1600859
2018-10-13,494592,466427,961019
2018-10-14,362011,332403,694414
2018-10-15,836275,778324,1614599
2018-10-16,856815,802082,1658897
2018-10-17,866716,807188,1673904
2018-10-18,858568,814542,1673110
2018-10-19,814805,774539,1589344
2018-10-20,464296,439297,903593
2018-10-21,353981,332004,685985
2018-10-22,841090,769144,1610234
2018-10-23,858222,793605,1651827
2018-10-24,855770,795929,1651699
2018-10-25,846179,802796,1648975
2018-10-26,842904,777822,1620726
2018-10-27,492859,435508,928367
2018-10-28,334541,315184,649725
2018-10-29,835732,766123,1601855
2018-10-30,851167,785017,1636184
2018-10-31,840619,776366,1616985
2018-11-01,866316,798312,1664628
2018-11-02,785859,754310,1540169
2018-11-03,513626,428523,942149
2018-11-04,322036,291311,613347
2018-11-05,853379,770186,1623565
2018-11-06,836999,764653,1601652
2018-11-07,841086,783160,1624246
2018-11-08,841232,797333,1638565
2018-11-09,796310,751427,1547737
2018-11-10,465852,385710,851562
2018-11-11,344050,304712,648762
2018-11-12,652992,652215,1305207
2018-11-13,824479,769160,1593639
2018-11-14,820013,766177,1586190
2018-11-15,768946,764868,1533814
2018-11-16,816628,783218,1599846
2018-11-17,437661,453688,891349
2018-11-18,339408,316014,655422
2018-11-19,803920,740162,1544082
2018-11-20,807383,741467,1548850
2018-11-21,649866,605419,1255285
2018-11-22,244365,196549,440914
2018-11-23,473453,393241,866694
2018-11-24,407870,347967,755837
2018-11-25,285466,246992,532458
2018-11-26,681371,647084,1328455
2018-11-27,788682,742355,1531037
2018-11-28,804497,749760,1554257
2018-11-29,809744,764611,1574355
2018-11-30,840494,760471,1600965
2018-12-01,428105,359088,787193
2018-12-02,339157,285153,624310
2018-12-03,831431,731079,1562510
2018-12-04,835143,745696,1580839
2018-12-05,816399,736966,1553365
2018-12-06,820745,757102,1577847
2018-12-07,785144,731440,1516584
2018-12-08,456911,399714,856625
2018-12-09,346457,291673,638130
2018-12-10,794682,706501,1501183
2018-12-11,817284,731059,1548343
2018-12-12,809305,727070,1536375
2018-12-13,804783,738003,1542786
2018-12-14,789944,724198,1514142
2018-12-15,481485,425132,906617
2018-12-16,353013,309297,662310
2018-12-17,791252,668008,1459260
2018-12-18,794636,701867,1496503
2018-12-19,799278,700814,1500092
2018-12-20,762587,682043,1444630
2018-12-21,727571,633479,1361050
2018-12-22,442692,339426,782118
2018-12-23,330462,260130,590592
2018-12-24,422369,279324,701693
2018-12-25,188696,127994,316690
2018-12-26,515030,411993,927023
2018-12-27,509948,453029,962977
2018-12-28,577497,493961,1071458
2018-12-29,394088,307105,701193
2018-12-30,314550,265310,579860
2018-12-31,463165,386058,849223
2019-01-01,248879,245852,494731
2019-01-02,591006,573542,1164548
2019-01-03,664442,627781,1292223
2019-01-04,668812,628514,1297326
2019-01-05,444434,348257,792691
2019-01-06,318623,260556,579179
2019-01-07,723023,662470,1385493
2019-01-08,784085,701693,1485778
2019-01-09,747949,685444,1433393
2019-01-10,747850,690162,1438012
2019-01-11,763718,679115,1442833
2019-01-12,382464,325219,707683
2019-01-13,301855,250222,552077
2019-01-14,756590,705571,1462161
2019-01-15,783113,720095,1503208
2019-01-16,800537,728048,1528585
2019-01-17,800348,734929,1535277
2019-01-18,776640,700006,1476646
2019-01-19,337080,312424,649504
2019-01-20,271961,236744,508705
2019-01-21,445534,401503,847037
2019-01-22,757962,712125,1470087
2019-01-23,764136,718899,1483035
2019-01-24,745872,711300,1457172
2019-01-25,568100,590674,1158774
2019-01-26,343625,296063,639688
2019-01-27,258884,221081,479965
2019-01-28,668192,678810,1347002
2019-01-29,581664,579917,1161581
2019-01-30,124154,97917,222071
2019-01-31,282336,243912,526248
2019-02-01,683059,648091,1331150
2019-02-02,435441,345650,781091
2019-02-03,322488,250724,573212
2019-02-04,808055,718764,1526819
2019-02-05,808858,734181,1543039
2019-02-06,799164,727769,1526933
2019-02-07,789342,732351,1521693
2019-02-08,710682,655823,1366505
2019-02-09,423681,338847,762528
2019-02-10,296809,251192,548001
2019-02-11,779386,704667,1484053
2019-02-12,741083,698387,1439470
2019-02-13,795205,728764,1523969
2019-02-14,824482,746611,1571093
2019-02-15,754152,687932,1442084
2019-02-16,438454,362613,801067
2019-02-17,296482,256817,553299
2019-02-18,555501,519409,1074910
2019-02-19,812492,725195,1537687
2019-02-20,779660,717172,1496832
2019-02-21,813056,727504,1540560
2019-02-22,798311,702988,1501299
2019-02-23,406839,328179,735018
2019-02-24,288368,240478,528846
2019-02-25,762857,680844,1443701
2019-02-26,773049,699462,1472511
2019-02-27,797800,711827,1509627
2019-02-28,783920,714700,1498620
2019-03-01,812238,682969,1495207
2019-03-02,454119,349392,803511
2019-03-03,313539,252150,565689
2019-03-04,699086,635353,1334439
2019-03-05,761781,692945,1454726
2019-03-06,790908,708876,1499784
2019-03-07,790299,711428,1501727
2019-03-08,781577,684186,1465763
2019-03-09,409779,326686,736465
2019-03-10,310427,250702,561129
2019-03-11,784354,697758,1482112
2019-03-12,816229,729476,1545705
2019-03-13,785256,727150,1512406
2019-03-14,777417,726502,1503919
2019-03-15,769660,716230,1485890
2019-03-16,468181,570703,1038884
2019-03-17,337661,301294,638955
2019-03-18,786322,711535,1497857
2019-03-19,812217,727732,1539949
2019-03-20,782960,712714,1495674
2019-03-21,795501,719946,1515447
2019-03-22,784281,695716,1479997
2019-03-23,472376,386972,859348
2019-03-24,312958,279989,592947
2019-03-25,761448,666862,1428310
2019-03-26,794453,688849,1483302
2019-03-27,802407,693509,1495916
2019-03-28,782670,692421,1475091
2019-03-29,764086,667916,1432002
2019-03-30,428233,346980,775213
2019-03-31,324724,264228,588952
2019-04-01,825150,707874,1533024
2019-04-02,815370,727263,1542633
2019-04-03,846418,744443,1590861
2019-04-04,791393,735719,1527112
2019-04-05,754962,710414,1465376
2019-04-06,487323,414140,901463
2019-04-07,331229,276992,608221
2019-04-08,823032,754465,1577497
2019-04-09,791556,747311,1538867
2019-04-10,760548,731858,1492406
2019-04-11,771911,746596,1518507
2019-04-12,795077,731825,1526902
2019-04-13,473087,417501,890588
2019-04-14,240601,215007,455608
2019-04-15,694149,679904,1374053
2019-04-16,725056,709023,1434079
2019-04-17,710771,699083,1409854
2019-04-18,654819,675919,1330738
2019-04-19,643329,619953,1263282
2019-04-20,462233,372841,835074
2019-04-21,330270,276935,607205
2019-04-22,767623,692515,1460138
2019-04-23,806358,747351,1553709
2019-04-24,813407,759394,1572801
2019-04-25,820219,770006,1590225
2019-04-26,806103,731398,1537501
2019-04-27,369056,319488,688544
